,location,total_sqft,bath,price,bhk
4963,Malleshwaram,2475.0,4.0,300.0,3
4964,Malleshwaram,2345.0,2.0,293.0,3
4966,Malleshwaram,2215.0,4.0,310.0,3
4967,Malleshwaram,480.0,1.0,60.0,1
4968,Malleshwaram,1290.0,2.0,120.0,2
4969,Malleshwaram,2475.0,4.0,326.0,3
4970,Malleshwaram,2476.0,3.0,337.0,3
4971,Malleshwaram,900.0,2.0,90.0,2
4973,Malleshwaram,2050.0,4.0,270.0,3
4974,Malleshwaram,900.0,2.0,72.0,2
4975,Malleshwaram,620.0,1.0,86.8,1
4976,Malleshwaram,600.0,1.0,68.0,2
4977,Malleshwaram,2475.0,4.0,337.0,3
4978,Malleshwaram,2215.0,3.0,275.0,3
4979,Malleshwaram,2215.0,3.0,330.0,3
4981,Malleshwaram,1020.0,2.0,80.0,2
4982,Malleshwaram,600.0,1.0,90.0,2
4983,Malleshwaram,2200.0,3.0,275.0,3
4984,Malleshwaram,2475.0,4.0,326.0,3
4985,Malleshwaram,1500.0,2.0,140.0,2
4986,Malleshwaram,2475.0,4.0,340.0,3
4987,Malleshwaram,1400.0,2.0,190.0,2
4988,Malleshwaram,2475.0,4.0,300.0,3
4989,Malleshwaram,2400.0,3.0,380.0,3
4990,Malleshwaram,1410.0,2.0,125.0,2
4993,Marathahalli,1220.0,2.0,57.0,2
4994,Marathahalli,1200.0,2.0,52.0,2
4995,Marathahalli,1200.0,2.0,60.0,2
4996,Marathahalli,1933.0,3.0,140.0,3
4997,Marathahalli,950.0,2.0,46.96,2
4998,Marathahalli,1230.0,2.0,80.0,2
4999,Marathahalli,3800.0,4.0,250.0,4
5000,Marathahalli,1019.0,2.0,49.85,2
5001,Marathahalli,1215.0,2.0,67.0,2
5002,Marathahalli,2181.0,3.0,152.0,4
5003,Marathahalli,1170.0,2.0,53.0,2
5004,Marathahalli,1019.0,2.0,49.86,2
5005,Marathahalli,1325.0,2.0,71.55,2
5006,Marathahalli,1220.0,2.0,56.5,2
5008,Marathahalli,1152.0,2.0,56.0,2
5009,Marathahalli,1610.0,3.0,90.0,3
5010,Marathahalli,1146.0,2.0,70.0,2
5012,Marathahalli,1469.0,3.0,89.0,3
5017,Marathahalli,2519.0,5.0,185.0,4
5019,Marathahalli,957.0,2.0,46.9,2
5020,Marathahalli,1583.0,3.0,105.0,3
5021,Marathahalli,2524.0,5.0,190.0,4
5025,Marathahalli,1071.0,2.0,52.25,2
5026,Marathahalli,1215.0,2.0,58.86,2
5027,Marathahalli,1102.0,2.0,53.67,2
5028,Marathahalli,1900.0,3.0,123.0,3
5029,Marathahalli,1045.0,2.0,60.0,2
5031,Marathahalli,1215.0,2.0,58.86,2
5032,Marathahalli,1365.0,2.0,73.0,2
5037,Marathahalli,1208.0,2.0,70.0,2
5038,Marathahalli,1325.0,1.0,92.0,2
5039,Marathahalli,1525.0,3.0,90.0,3
5040,Marathahalli,1937.0,3.0,140.0,3
5041,Marathahalli,1550.0,3.0,83.0,3
5042,Marathahalli,1350.0,2.0,86.0,2
5043,Marathahalli,957.0,2.0,47.0,2
5045,Marathahalli,1230.0,2.0,57.0,2
5046,Marathahalli,1200.0,2.0,58.0,2
5048,Marathahalli,607.0,1.0,35.0,1
5049,Marathahalli,1583.0,3.0,109.0,3
5050,Marathahalli,1075.0,2.0,52.43,2
5051,Marathahalli,1360.0,2.0,103.0,2
5052,Marathahalli,1220.0,2.0,58.5,2
5053,Marathahalli,950.0,2.0,45.68,2
5054,Marathahalli,615.0,1.0,44.0,1
5055,Marathahalli,1595.0,3.0,90.0,3
5056,Marathahalli,1350.0,2.0,89.0,2
5057,Marathahalli,1020.0,2.0,57.0,2
5058,Marathahalli,1600.0,3.0,88.0,2
5059,Marathahalli,780.0,1.0,55.0,1
5060,Marathahalli,1710.0,3.0,100.0,3
5062,Marathahalli,1358.0,2.0,81.0,2
5063,Marathahalli,1205.0,2.0,75.0,2
5064,Marathahalli,1730.0,3.0,110.0,3
5065,Marathahalli,1583.0,3.0,115.0,3
5066,Marathahalli,1200.0,2.0,67.0,2
5067,Marathahalli,1095.0,2.0,60.0,2
5068,Marathahalli,1060.0,2.0,48.0,2
5069,Marathahalli,1050.0,2.0,65.0,2
5070,Marathahalli,1102.0,2.0,53.67,2
5071,Marathahalli,1026.0,2.0,49.95,2
5074,Marathahalli,1220.0,2.0,59.0,2
5075,Marathahalli,881.0,2.0,48.06,2
5077,Marathahalli,1710.0,3.0,100.0,3
5078,Marathahalli,1680.0,3.0,105.0,3
5079,Marathahalli,1910.0,3.0,119.0,3
5080,Marathahalli,1602.0,2.0,104.0,2
5081,Marathahalli,700.0,1.0,38.0,1
5082,Marathahalli,1469.0,3.0,89.0,3
5084,Marathahalli,1690.0,3.0,116.0,3
5085,Marathahalli,1065.0,2.0,55.0,2
5086,Marathahalli,1693.0,3.0,125.0,3
5087,Marathahalli,1693.0,3.0,125.0,3
5088,Marathahalli,1196.0,2.0,57.9,2
5089,Marathahalli,1595.0,3.0,88.0,3
5090,Marathahalli,2122.0,3.0,125.0,3
5091,Marathahalli,1730.0,3.0,115.0,3
5094,Marathahalli,1125.0,2.0,55.0,2
5095,Marathahalli,1950.0,3.0,115.0,3
5096,Marathahalli,1250.0,2.0,68.0,2
5097,Marathahalli,1125.0,2.0,56.8,2
5098,Marathahalli,1350.0,2.0,90.0,2
5099,Marathahalli,1200.0,2.0,53.0,2
5100,Marathahalli,2500.0,5.0,175.0,4
5101,Marathahalli,957.0,2.0,47.0,2
5104,Marathahalli,1350.0,2.0,60.0,2
5105,Marathahalli,3400.0,4.0,235.0,4
5106,Marathahalli,1350.0,2.0,99.0,2
5108,Marathahalli,1285.0,2.0,55.0,2
5109,Marathahalli,2500.0,5.0,181.0,4
5110,Marathahalli,3800.0,4.0,235.0,4
5111,Marathahalli,3951.0,4.0,230.0,4
5112,Marathahalli,1125.0,2.0,54.8,2
5113,Marathahalli,1700.0,3.0,126.0,3
5115,Marathahalli,1270.0,2.0,73.0,2
5117,Marathahalli,950.0,2.0,46.7,2
5118,Marathahalli,1550.0,3.0,85.0,3
5119,Marathahalli,1019.0,2.0,49.86,2
5120,Marathahalli,1144.0,2.0,65.0,2
5121,Marathahalli,1240.0,2.0,55.0,2
5122,Marathahalli,1100.0,2.0,75.0,1
5123,Marathahalli,1156.0,2.0,52.0,2
5124,Marathahalli,2524.0,5.0,180.0,4
5125,Marathahalli,1135.0,2.0,60.0,2
5126,Marathahalli,1839.0,3.0,130.0,3
5127,Marathahalli,1170.0,2.0,85.0,2
5128,Marathahalli,1102.0,2.0,53.67,2
5129,Marathahalli,1108.0,2.0,60.0,3
5130,Marathahalli,1449.0,3.0,110.0,3
5131,Marathahalli,1360.0,2.0,101.0,2
5132,Marathahalli,1026.0,2.0,50.18,2
5135,Marathahalli,1270.0,2.0,80.0,2
5136,Marathahalli,1100.0,2.0,50.0,2
5137,Marathahalli,1196.0,2.0,57.95,2
5139,Marathahalli,1485.0,2.0,90.0,3
5140,Marathahalli,1146.0,2.0,69.0,2
5141,Margondanahalli,1090.0,2.0,58.0,2
5142,Margondanahalli,1200.0,2.0,58.5,2
5143,Margondanahalli,1200.0,2.0,67.0,2
5145,Margondanahalli,1000.0,2.0,57.0,2
5147,Margondanahalli,600.0,2.0,35.0,2
5148,Margondanahalli,1200.0,2.0,69.0,2
5149,Margondanahalli,900.0,2.0,49.0,2
5150,Margondanahalli,1140.0,2.0,60.0,2
5151,Margondanahalli,900.0,2.0,55.0,2
5152,Margondanahalli,1100.0,2.0,55.0,2
5153,Margondanahalli,900.0,2.0,55.0,2
5154,Margondanahalli,1152.0,1.0,66.0,2
5156,Margondanahalli,1200.0,2.0,65.0,2
5157,Margondanahalli,1050.0,2.0,58.0,2
5158,Margondanahalli,1160.0,2.0,65.0,2
5159,Margondanahalli,1334.0,2.0,67.76,2
5160,Marsur,1800.0,4.0,145.0,4
5161,Marsur,1200.0,3.0,90.0,3
5162,Marsur,497.0,1.0,17.0,2
5163,Marsur,497.0,1.0,25.0,2
5164,Marsur,720.0,2.0,32.0,3
5165,Marsur,497.0,1.0,20.0,2
5166,Marsur,715.0,2.0,29.0,3
5167,Marsur,497.0,1.0,20.0,2
5168,Mico Layout,5000.0,9.0,210.0,9
5169,Mico Layout,1550.0,2.0,65.0,3
5170,Mico Layout,1125.0,2.0,40.0,2
5171,Mico Layout,1190.0,2.0,39.25,2
5172,Mico Layout,800.0,1.0,29.5,1
5173,Mico Layout,1250.0,2.0,44.0,3
5174,Mico Layout,1171.0,2.0,39.0,2
5175,Mico Layout,1200.0,2.0,53.5,2
5176,Mico Layout,1670.0,3.0,59.0,3
5177,Mico Layout,1140.0,2.0,43.0,2
5178,Munnekollal,1170.0,2.0,52.0,2
5179,Munnekollal,1102.0,2.0,53.67,2
5180,Munnekollal,1390.0,3.0,68.0,3
5181,Munnekollal,1200.0,2.0,49.5,2
5182,Munnekollal,950.0,2.0,46.5,2
5184,Munnekollal,1210.0,2.0,75.0,2
5185,Munnekollal,1750.0,3.0,86.5,3
5187,Munnekollal,1080.0,2.0,45.0,2
5188,Munnekollal,1170.0,2.0,59.0,2
5192,Munnekollal,1030.0,2.0,50.36,2
5193,Murugeshpalya,1296.0,2.0,81.0,2
5194,Murugeshpalya,1550.0,3.0,74.0,3
5195,Murugeshpalya,1845.0,3.0,91.0,3
5196,Murugeshpalya,2135.0,3.0,160.0,3
5197,Murugeshpalya,1185.0,2.0,85.0,2
5198,Murugeshpalya,1225.0,2.0,48.0,2
5199,Murugeshpalya,1930.0,3.0,75.0,3
5200,Murugeshpalya,1600.0,2.0,65.0,3
5201,Murugeshpalya,1344.0,2.0,56.0,3
5202,Murugeshpalya,1500.0,2.0,70.0,3
5203,Murugeshpalya,1855.0,3.0,96.0,3
5204,Murugeshpalya,1175.0,2.0,75.0,2
5205,Mysore Road,1175.0,2.0,73.5,2
5206,Mysore Road,1710.0,4.0,91.31,3
5207,Mysore Road,1020.0,2.0,48.95,2
5208,Mysore Road,1200.0,2.0,85.0,2
5209,Mysore Road,1175.0,2.0,73.5,2
5210,Mysore Road,1070.0,2.0,45.0,2
5211,Mysore Road,1239.0,2.0,53.0,2
5212,Mysore Road,1060.0,2.0,62.0,2
5213,Mysore Road,980.0,2.0,45.47,2
5214,Mysore Road,883.0,2.0,40.0,2
5215,Mysore Road,1525.0,3.0,96.0,3
5216,Mysore Road,1200.0,2.0,65.0,2
5220,Mysore Road,1512.0,2.0,110.0,3
5221,Mysore Road,883.0,2.0,40.95,2
5222,Mysore Road,1070.0,2.0,49.65,2
5223,Mysore Road,900.0,2.0,65.0,2
5225,Mysore Road,883.0,2.0,50.0,2
5226,Mysore Road,1155.0,2.0,51.0,2
5227,Mysore Road,1003.0,2.0,43.0,2
5228,Mysore Road,1237.0,2.0,73.0,2
5229,Mysore Road,883.0,2.0,45.0,2
5230,Mysore Road,1170.0,2.0,65.0,2
5231,Mysore Road,1029.0,2.0,50.855,2
5232,Mysore Road,940.0,2.0,43.61,2
5234,Mysore Road,1020.0,2.0,48.95,2
5235,Mysore Road,1568.0,2.0,100.0,3
5237,Mysore Road,1560.0,2.0,83.3,3
5238,Mysore Road,1175.0,2.0,70.5,2
5239,Mysore Road,1080.0,2.0,60.0,3
5241,Mysore Road,883.0,2.0,37.0,2
5243,NGR Layout,1020.0,2.0,45.9,2
5244,NGR Layout,1105.0,2.0,49.73,2
5245,NGR Layout,1022.0,2.0,45.9,2
5246,NGR Layout,1020.0,2.0,45.0,2
5247,NGR Layout,1019.0,2.0,45.9,2
5248,NGR Layout,1020.0,2.0,46.0,2
5249,NGR Layout,1021.0,2.0,46.0,2
5250,NGR Layout,1021.0,2.0,45.9,2
5251,NRI Layout,1565.0,2.0,75.0,3
5252,NRI Layout,2500.0,5.0,130.0,5
5253,NRI Layout,1125.0,2.0,45.56,2
5254,NRI Layout,2150.0,4.0,115.0,4
5255,NRI Layout,1250.0,2.0,75.0,2
5256,NRI Layout,1789.0,3.0,75.0,3
5257,NRI Layout,1731.0,3.0,64.11,3
5258,NRI Layout,2400.0,2.0,125.0,2
5260,Nagarbhavi,1350.0,3.0,150.0,3
5261,Nagarbhavi,1200.0,2.0,150.0,2
5263,Nagarbhavi,2400.0,3.0,160.0,3
5264,Nagarbhavi,884.0,2.0,36.0,1
5265,Nagarbhavi,600.0,2.0,80.0,3
5266,Nagarbhavi,1055.0,2.0,55.0,2
5268,Nagarbhavi,1223.0,2.0,60.0,2
5269,Nagarbhavi,956.0,2.0,49.0,2
5271,Nagarbhavi,1200.0,2.0,150.0,2
5274,Nagarbhavi,1145.0,2.0,40.0,2
5275,Nagarbhavi,300.0,1.0,20.0,1
5276,Nagarbhavi,1250.0,3.0,175.0,4
5277,Nagarbhavi,710.0,2.0,40.0,1
5279,Nagarbhavi,1212.0,2.0,50.0,2
5280,Nagarbhavi,1020.0,2.0,55.0,2
5282,Nagarbhavi,1120.0,2.0,53.0,2
5284,Nagarbhavi,1146.0,2.0,50.0,2
5286,Nagarbhavi,1190.0,2.0,63.0,2
5288,Nagarbhavi,1050.0,2.0,80.0,2
5289,Nagarbhavi,2500.0,3.0,180.0,5
5291,Nagarbhavi,1250.0,3.0,170.0,2
5293,Nagarbhavi,1400.0,2.0,135.0,3
5295,Nagarbhavi,1100.0,2.0,46.2,2
5296,Nagarbhavi,1080.0,2.0,49.0,2
5297,Nagarbhavi,1800.0,3.0,180.0,4
5298,Nagarbhavi,1225.0,2.0,58.0,2
5299,Nagasandra,980.0,2.0,48.0,2
5300,Nagasandra,1500.0,5.0,130.0,6
5301,Nagasandra,4050.0,5.0,140.0,5
5302,Nagasandra,1470.0,2.0,110.0,3
5303,Nagasandra,1310.0,3.0,95.0,4
5304,Nagasandra,2400.0,4.0,145.0,4
5305,Nagasandra,7000.0,8.0,450.0,4
5306,Nagasandra,1650.0,3.0,95.0,3
5307,Nagasandra,1500.0,2.0,91.0,2
5308,Nagasandra,4000.0,8.0,160.0,8
5309,Nagavara,400.0,1.0,14.0,1
5310,Nagavara,2172.65,3.0,120.0,4
5312,Nagavara,2319.0,3.0,180.0,3
5313,Nagavara,2430.0,4.0,180.0,3
5314,Nagavara,936.0,2.0,40.2,2
5315,Nagavara,1125.0,2.0,44.5,2
5316,Nagavara,1315.0,2.0,70.0,2
5317,Nagavara,1077.0,2.0,50.0,2
5318,Nagavara,2496.0,4.0,125.0,4
5319,Nagavara,1110.0,2.0,44.95,2
5320,Nagavara,1247.0,2.0,58.56,2
5321,Nagavarapalya,1392.0,2.0,99.0,2
5322,Nagavarapalya,705.0,1.0,52.5,1
5323,Nagavarapalya,1300.0,3.0,80.0,3
5324,Nagavarapalya,705.0,1.0,57.0,1
5325,Nagavarapalya,705.0,1.0,55.0,1
5326,Nagavarapalya,705.0,1.0,57.0,1
5327,Nagavarapalya,1335.0,2.0,110.0,2
5328,Nagavarapalya,1260.0,2.0,85.5,2
5329,Narayanapura,1308.0,2.0,89.04,2
5330,Narayanapura,1566.0,3.0,83.3,3
5331,Narayanapura,1485.0,3.0,85.0,3
5332,Narayanapura,1302.0,2.0,69.1,2
5333,Narayanapura,1308.0,2.0,89.04,2
5334,Narayanapura,2357.0,3.0,135.0,3
5335,Narayanapura,2357.0,3.0,135.0,3
5336,Narayanapura,1469.0,2.0,99.14,2
5337,Neeladri Nagar,1053.0,2.0,45.0,2
5338,Neeladri Nagar,1363.0,2.0,68.0,2
5339,Neeladri Nagar,2556.0,3.0,133.0,3
5340,Neeladri Nagar,674.0,1.0,21.0,1
5341,Neeladri Nagar,527.0,1.0,26.0,1
5342,Neeladri Nagar,1167.0,2.0,38.0,3
5343,Neeladri Nagar,1060.0,2.0,35.0,2
5344,Neeladri Nagar,640.0,1.0,20.5,1
5345,Neeladri Nagar,4000.0,12.0,160.0,10
5346,Neeladri Nagar,1105.0,2.0,30.0,2
5347,Neeladri Nagar,1100.0,2.0,30.0,2
5348,Neeladri Nagar,2111.0,3.0,103.0,3
5349,Nehru Nagar,1775.0,3.0,110.0,3
5350,Nehru Nagar,2363.0,5.0,120.0,4
5351,Nehru Nagar,2342.0,3.0,115.0,4
5352,Nehru Nagar,967.0,2.0,41.1,2
5353,Nehru Nagar,1374.0,3.0,72.0,3
5354,Nehru Nagar,1674.0,3.0,90.0,3
5355,Nehru Nagar,1269.0,2.0,63.0,3
5356,Nehru Nagar,1100.0,2.0,50.0,2
5357,Nehru Nagar,1674.0,3.0,81.0,3
5358,OMBR Layout,2420.0,3.0,185.0,3
5359,OMBR Layout,1078.0,2.0,65.0,2
5360,OMBR Layout,1101.0,2.0,65.5,2
5361,OMBR Layout,1041.0,2.0,65.5,2
5362,OMBR Layout,1300.0,2.0,80.0,2
5363,OMBR Layout,1085.0,2.0,64.0,2
5364,OMBR Layout,1855.0,3.0,145.0,3
5365,OMBR Layout,1050.0,2.0,48.0,2
5367,OMBR Layout,1165.0,2.0,88.5,2
5368,OMBR Layout,1101.0,2.0,66.0,2
5369,OMBR Layout,3400.0,4.0,275.0,4
5371,Old Airport Road,2732.0,4.0,204.0,4
5373,Old Airport Road,3356.0,4.0,251.0,4
5374,Old Airport Road,1206.0,2.0,75.0,2
5375,Old Airport Road,2774.0,4.0,207.0,4
5376,Old Airport Road,2690.0,4.0,191.0,4
5377,Old Airport Road,2690.0,4.0,199.0,4
5378,Old Airport Road,1655.0,2.0,97.65,2
5379,Old Airport Road,1075.0,2.0,60.0,2
5380,Old Airport Road,1858.0,2.0,167.0,3
5381,Old Airport Road,1150.0,2.0,90.0,2
5382,Old Airport Road,2690.0,4.0,191.0,4
5383,Old Airport Road,2658.0,5.0,187.0,4
5384,Old Airport Road,946.0,2.0,58.0,2
5385,Old Airport Road,2774.0,4.0,208.0,4
5386,Old Airport Road,2774.0,4.0,208.0,4
5387,Old Airport Road,3200.0,4.0,280.0,4
5388,Old Airport Road,2690.0,4.0,201.0,4
5389,Old Airport Road,1145.0,2.0,75.0,2
5390,Old Airport Road,2732.0,4.0,194.0,4
5391,Old Airport Road,2658.0,5.0,189.0,4
5392,Old Airport Road,2774.0,4.0,197.0,4
5393,Old Airport Road,3496.0,4.0,262.0,4
5394,Old Airport Road,2774.0,4.0,197.0,4
5395,Old Airport Road,2732.0,4.0,204.0,4
5396,Old Airport Road,1798.0,3.0,150.0,3
5397,Old Airport Road,2774.0,4.0,208.0,4
5398,Old Airport Road,1184.0,2.0,78.0,2
5399,Old Airport Road,3504.0,4.0,262.0,4
5400,Old Airport Road,1055.0,2.0,75.0,2
5401,Old Madras Road,1425.0,2.0,94.0,3
5402,Old Madras Road,3715.0,6.0,224.5,4
5405,Old Madras Road,935.0,2.0,45.0,2
5407,Old Madras Road,1720.0,3.0,100.0,3
5408,Old Madras Road,1200.0,2.0,72.0,2
5409,Old Madras Road,1225.0,2.0,53.55,2
5410,Old Madras Road,1100.0,2.0,70.0,2
5411,Old Madras Road,2760.0,5.0,157.0,3
5412,Old Madras Road,1171.0,2.0,75.0,2
5413,Old Madras Road,935.0,2.0,45.0,2
5414,Old Madras Road,4500.0,7.0,294.0,5
5416,Old Madras Road,1065.0,2.0,47.86,2
5417,Old Madras Road,2010.0,3.0,125.0,4
5419,Old Madras Road,1480.0,2.0,84.0,3
5420,Old Madras Road,2990.0,5.0,210.0,3
5421,Old Madras Road,1210.0,2.0,74.0,2
5422,Old Madras Road,1171.0,2.0,72.0,2
5424,Old Madras Road,1480.0,3.0,95.0,3
5426,Old Madras Road,1210.0,2.0,80.0,2
5427,Old Madras Road,1859.0,3.0,121.0,3
5428,Old Madras Road,2990.0,5.0,173.0,3
5431,Old Madras Road,2300.0,3.0,142.0,3
5433,Old Madras Road,1210.0,2.0,80.0,2
5434,Old Madras Road,1210.0,2.0,77.0,2
5435,Old Madras Road,5020.0,7.0,287.0,5
5437,Old Madras Road,1330.0,2.0,74.0,2
5438,Old Madras Road,1720.0,3.0,106.0,3
5439,Old Madras Road,2640.0,5.0,150.0,3
5440,Old Madras Road,2990.0,3.0,170.0,3
5442,Old Madras Road,1171.0,2.0,73.0,2
5443,Old Madras Road,1630.0,3.0,110.0,3
5444,Old Madras Road,1165.0,2.0,52.0,2
5445,Old Madras Road,2640.0,2.0,170.0,2
5446,Old Madras Road,1165.0,2.0,51.42,2
5447,Padmanabhanagar,1020.0,2.0,63.0,2
5448,Padmanabhanagar,1176.0,2.0,62.0,2
5449,Padmanabhanagar,1258.0,2.0,115.0,2
5451,Padmanabhanagar,1100.0,2.0,65.0,2
5452,Padmanabhanagar,3400.0,3.0,210.0,4
5456,Padmanabhanagar,4500.0,4.0,360.0,3
5457,Padmanabhanagar,1200.0,2.0,60.0,2
5459,Padmanabhanagar,1000.0,1.0,90.0,2
5460,Padmanabhanagar,1067.0,2.0,52.0,2
5464,Padmanabhanagar,1100.0,2.0,60.0,2
5465,Padmanabhanagar,2051.0,3.0,180.0,3
5466,Padmanabhanagar,2051.0,3.0,170.0,3
5467,Pai Layout,1006.0,2.0,35.0,2
5468,Pai Layout,1550.0,2.0,90.0,3
5469,Pai Layout,1050.0,2.0,40.0,2
5470,Pai Layout,1400.0,2.0,67.0,3
5471,Pai Layout,1100.0,2.0,50.0,2
5472,Pai Layout,1255.0,2.0,80.0,2
5473,Pai Layout,1075.0,2.0,35.0,2
5474,Pai Layout,1400.0,2.0,57.5,2
5475,Pai Layout,1175.0,2.0,60.0,2
5476,Pai Layout,810.0,2.0,34.5,2
5477,Pai Layout,1000.0,2.0,34.0,2
5478,Pai Layout,1000.0,2.0,42.0,2
5479,Pai Layout,3800.0,6.0,175.0,6
5480,Pai Layout,1068.0,2.0,48.0,2
5481,Pai Layout,1510.0,2.0,65.0,3
5484,Panathur,1359.0,2.0,87.0,2
5485,Panathur,1438.0,2.0,100.0,2
5486,Panathur,1688.0,3.0,118.0,3
5488,Panathur,1198.0,2.0,77.0,2
5489,Panathur,1180.0,2.0,70.0,2
5490,Panathur,1546.0,3.0,99.0,3
5492,Panathur,1000.0,2.0,65.3,2
5493,Panathur,1109.0,2.0,63.0,2
5494,Panathur,1000.0,2.0,68.0,2
5495,Panathur,1255.0,2.0,79.0,2
5496,Panathur,1205.0,2.0,62.9,2
5497,Panathur,1198.0,2.0,82.0,2
5498,Panathur,1235.0,2.0,65.0,2
5499,Panathur,1210.0,2.0,80.0,2
5500,Panathur,1210.0,2.0,77.0,2
5501,Panathur,661.0,1.0,40.0,1
5502,Panathur,1210.0,2.0,78.0,2
5504,Panathur,1050.0,2.0,60.0,2
5505,Panathur,1398.0,2.0,97.0,2
5506,Panathur,1065.0,2.0,58.0,2
5507,Panathur,1007.0,2.0,64.0,2
5508,Panathur,1210.0,2.0,77.93,2
5509,Panathur,1230.0,2.0,80.0,2
5510,Panathur,980.0,2.0,57.0,2
5511,Panathur,1075.0,2.0,60.0,2
5512,Panathur,1210.0,2.0,69.0,2
5513,Panathur,1343.0,2.0,76.0,2
5514,Parappana Agrahara,1194.0,2.0,47.0,2
5515,Parappana Agrahara,1194.0,2.0,47.0,2
5516,Parappana Agrahara,1194.0,2.0,46.0,2
5517,Parappana Agrahara,1194.0,2.0,47.0,2
5518,Parappana Agrahara,1194.0,2.0,46.0,2
5519,Parappana Agrahara,1194.0,2.0,47.0,2
5520,Parappana Agrahara,1194.0,2.0,47.0,2
5521,Parappana Agrahara,1092.0,2.0,43.0,2
5522,Parappana Agrahara,1194.0,2.0,45.0,2
5523,Parappana Agrahara,1200.0,1.0,45.0,1
5524,Parappana Agrahara,1194.0,2.0,46.0,2
5525,Parappana Agrahara,1194.0,2.0,47.0,2
5526,Parappana Agrahara,1194.0,2.0,47.0,2
5527,Parappana Agrahara,1194.0,2.0,46.0,2
5528,Parappana Agrahara,1194.0,2.0,46.0,2
5529,Pattandur Agrahara,1550.0,2.0,80.0,3
5530,Pattandur Agrahara,1025.0,2.0,44.5,2
5531,Pattandur Agrahara,1247.0,2.0,59.8,2
5532,Pattandur Agrahara,900.0,2.0,42.0,2
5533,Pattandur Agrahara,1302.0,2.0,66.0,2
5534,Pattandur Agrahara,1550.0,2.0,80.0,3
5535,Pattandur Agrahara,1247.0,2.0,62.35,2
5536,Pattandur Agrahara,1350.0,2.0,68.0,2
5537,Poorna Pragna Layout,920.0,2.0,39.55,2
5540,Poorna Pragna Layout,1160.0,2.0,46.39,2
5543,Poorna Pragna Layout,965.0,2.0,48.0,2
5548,Poorna Pragna Layout,1160.0,2.0,46.39,2
5550,Poorna Pragna Layout,1160.0,2.0,46.39,2
5553,Poorna Pragna Layout,960.0,2.0,50.0,2
5555,Prithvi Layout,2028.0,4.0,162.0,4
5556,Prithvi Layout,1352.0,2.0,87.5,2
5557,Prithvi Layout,1190.0,2.0,68.0,2
5558,Prithvi Layout,1352.0,2.0,85.0,2
5559,Prithvi Layout,1352.0,2.0,75.0,2
5560,Prithvi Layout,2273.0,4.0,220.0,3
5561,Prithvi Layout,1352.0,3.0,93.0,2
5562,Prithvi Layout,2273.0,4.0,192.0,3
5563,Prithvi Layout,1352.0,2.0,72.0,2
5566,R.T. Nagar,1200.0,2.0,120.0,2
5568,R.T. Nagar,1040.0,2.0,46.0,2
5569,R.T. Nagar,1200.0,2.0,45.0,2
5570,R.T. Nagar,1235.0,2.0,65.0,2
5571,R.T. Nagar,1140.0,3.0,130.0,3
5572,R.T. Nagar,970.0,2.0,55.0,2
5573,R.T. Nagar,1560.0,3.0,125.0,3
5574,R.T. Nagar,1200.0,2.0,60.0,2
5577,R.T. Nagar,1200.0,3.0,140.0,3
5578,R.T. Nagar,1100.0,3.0,125.0,2
5579,R.T. Nagar,1150.0,2.0,72.0,2
5580,R.T. Nagar,1500.0,4.0,185.0,4
5581,R.T. Nagar,3600.0,8.0,165.0,9
5582,R.T. Nagar,1080.0,2.0,48.0,2
5583,R.T. Nagar,1325.0,2.0,52.0,2
5585,R.T. Nagar,1300.0,3.0,145.0,3
5587,R.T. Nagar,1100.0,2.0,85.0,2
5588,R.T. Nagar,1667.0,3.0,130.0,3
5589,Rachenahalli,1050.0,2.0,52.07,2
5591,Rachenahalli,1050.0,2.0,55.5,2
5593,Rachenahalli,1050.0,2.0,53.5,2
5595,Rachenahalli,1220.0,2.0,59.5,2
5596,Rachenahalli,1050.0,2.0,52.5,2
5598,Rachenahalli,1050.0,2.0,52.1,2
5599,Rachenahalli,1050.0,2.0,53.5,2
5600,Rachenahalli,1113.0,2.0,55.0,2
5601,Rachenahalli,3657.0,5.0,220.0,4
5605,Rachenahalli,680.0,1.0,32.64,1
5606,Rachenahalli,412.0,1.0,19.8,1
5607,Rachenahalli,1050.0,2.0,52.5,2
5610,Rachenahalli,690.0,1.0,39.8,1
5611,Rachenahalli,1050.0,2.0,47.25,2
5612,Rachenahalli,1050.0,2.0,55.5,2
5613,Rachenahalli,985.0,2.0,49.97,2
5614,Rachenahalli,1050.0,2.0,52.5,2
5615,Rachenahalli,1050.0,2.0,52.08,2
5617,Rachenahalli,1050.0,2.0,52.07,2
5619,Rachenahalli,1050.0,2.0,52.08,2
5620,Rachenahalli,985.0,2.0,49.97,2
5621,Rachenahalli,1856.0,3.0,106.0,3
5622,Rachenahalli,1050.0,2.0,52.5,2
5623,Rachenahalli,985.0,2.0,50.17,2
5624,Rachenahalli,2600.0,3.0,160.0,3
5627,Rachenahalli,985.0,2.0,50.17,2
5628,Rachenahalli,1050.0,2.0,52.71,2
5631,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5632,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5633,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5634,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5635,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5636,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
